FB_TIME,FB_TIME_QLTY,OFFSET,REC_ELEV,REC_X,SRC_X
30.020704,66.166473,-18.000000,4.400000,60.000000,41.250000
29.306631,99.045166,-17.000000,4.250000,58.500000,41.250000
27.878489,91.191895,-15.000000,4.070000,57.000000,41.250000
27.047922,98.496819,-14.000000,3.840000,55.500000,41.250000
25.237827,99.221130,-12.000000,3.800000,54.000000,41.250000
24.332781,96.187500,-11.000000,3.660000,52.500000,41.250000
22.522686,98.781075,-9.000000,3.560000,51.000000,41.250000
20.954588,98.875694,-8.000000,3.390000,49.500000,41.250000
17.411026,80.601341,-6.000000,3.270000,48.000000,41.250000
13.434403,81.976135,-5.000000,3.100000,46.500000,41.250000
-2.495915,63.773312,-3.000000,3.000000,45.000000,41.250000
-8.366418,99.822327,-2.000000,2.860000,43.500000,41.250000
-17.930000,0.000000,0.000000,2.650000,40.500000,41.250000
-17.930000,0.650586,0.000000,2.750000,42.000000,41.250000
-15.093436,88.847137,2.000000,2.390000,39.000000,41.250000
-11.642261,87.453552,3.000000,2.210000,37.500000,41.250000
1.759254,10.711763,5.000000,2.110000,36.000000,41.250000
7.705893,0.050314,6.000000,1.990000,34.500000,41.250000
14.988297,0.810700,8.000000,1.890000,33.000000,41.250000
17.993338,9.680854,9.000000,1.750000,31.500000,41.250000
23.312281,97.109772,11.000000,1.620000,30.000000,41.250000
25.971752,99.000534,12.000000,1.450000,28.500000,41.250000
31.290695,30.496138,14.000000,1.360000,27.000000,41.250000
32.633335,42.556927,15.000000,1.310000,25.500000,41.250000
31.966667,78.085884,17.000000,1.130000,24.000000,41.250000
31.633333,98.269745,18.000000,0.920000,22.500000,41.250000
30.966667,83.539436,20.000000,0.710000,21.000000,41.250000
30.633333,40.753277,21.000000,0.600000,19.500000,41.250000
31.778255,26.919758,23.000000,0.430000,18.000000,41.250000
32.980167,11.825261,24.000000,0.310000,16.500000,41.250000
35.383991,78.621620,26.000000,0.250000,15.000000,41.250000
36.585903,41.779423,27.000000,0.150000,13.500000,41.250000
38.989727,85.335197,29.000000,0.080000,12.000000,41.250000
40.191635,57.707321,30.000000,0.080000,10.500000,41.250000
39.230743,6.284220,32.000000,0.040000,9.000000,41.250000
38.573696,1.026721,33.000000,0.020000,7.500000,41.250000
37.259602,0.060718,35.000000,0.000000,6.000000,41.250000
36.602554,0.039609,36.000000,0.050000,4.500000,41.250000
35.288456,3.186031,38.000000,0.010000,3.000000,41.250000
34.631409,15.567279,39.000000,0.050000,1.500000,41.250000
34.500000,0.032568,41.000000,0.000000,0.000000,41.250000
36.389999,7.423561,-27.000000,5.520000,70.500000,42.750000
36.243488,54.679268,-26.000000,5.410000,69.000000,42.750000
35.755116,63.877193,-24.000000,5.250000,67.500000,42.750000
35.510929,97.790581,-23.000000,5.120000,66.000000,42.750000
35.022556,96.634590,-21.000000,4.950000,64.500000,42.750000
34.778374,93.943573,-20.000000,4.750000,63.000000,42.750000
33.915382,94.560944,-18.000000,4.570000,61.500000,42.750000
33.235592,82.576126,-17.000000,4.400000,60.000000,42.750000
31.876011,67.585495,-15.000000,4.250000,58.500000,42.750000
31.196220,72.671013,-14.000000,4.070000,57.000000,42.750000
29.836641,63.223351,-12.000000,3.840000,55.500000,42.750000
28.753214,86.313232,-11.000000,3.800000,54.000000,42.750000
24.029989,94.032784,-9.000000,3.660000,52.500000,42.750000
21.668377,96.700119,-8.000000,3.560000,51.000000,42.750000
16.945152,38.413464,-6.000000,3.390000,49.500000,42.750000
14.583541,55.954361,-5.000000,3.270000,48.000000,42.750000
-0.572756,84.710625,-3.000000,3.100000,46.500000,42.750000
-6.266902,99.372032,-2.000000,3.000000,45.000000,42.750000
-9.637996,99.890236,0.000000,2.750000,42.000000,42.750000
-9.637996,87.182693,0.000000,2.860000,43.500000,42.750000
-7.548648,99.535988,2.000000,2.650000,40.500000,42.750000
-0.935650,0.000000,3.000000,2.390000,39.000000,42.750000
8.044891,1.192659,5.000000,2.210000,37.500000,42.750000
10.038245,1.502100,6.000000,2.110000,36.000000,42.750000
14.024952,8.312809,8.000000,1.990000,34.500000,42.750000
16.367031,14.691675,9.000000,1.890000,33.000000,42.750000
23.088848,95.474831,11.000000,1.750000,31.500000,42.750000
26.449757,97.308487,12.000000,1.620000,30.000000,42.750000
33.171574,49.715019,14.000000,1.450000,28.500000,42.750000
36.368610,16.751471,15.000000,1.360000,27.000000,42.750000
39.448822,8.828720,17.000000,1.310000,25.500000,42.750000
40.988930,8.427425,18.000000,1.130000,24.000000,42.750000
44.069145,2.789698,20.000000,0.920000,22.500000,42.750000
44.506115,17.812183,21.000000,0.710000,21.000000,42.750000
42.989933,69.024467,23.000000,0.600000,19.500000,42.750000
42.231838,75.793312,24.000000,0.430000,18.000000,42.750000
40.715656,97.411728,26.000000,0.310000,16.500000,42.750000
40.054348,94.659134,27.000000,0.250000,15.000000,42.750000
38.855495,7.320958,29.000000,0.150000,13.500000,42.750000
38.256065,2.339405,30.000000,0.080000,12.000000,42.750000
37.057209,0.098364,32.000000,0.080000,10.500000,42.750000
36.457783,7.698205,33.000000,0.040000,9.000000,42.750000
36.726913,12.412427,35.000000,0.020000,7.500000,42.750000
37.033653,16.066210,36.000000,0.000000,6.000000,42.750000
37.647129,14.916256,38.000000,0.050000,4.500000,42.750000
37.953865,7.474453,39.000000,0.010000,3.000000,42.750000
41.120930,0.179998,41.000000,0.050000,1.500000,42.750000
42.430000,96.114609,42.000000,0.000000,0.000000,42.750000
36.389999,67.600449,-26.000000,5.520000,70.500000,44.250000
35.909279,66.653580,-24.000000,5.410000,69.000000,44.250000
34.736782,70.797401,-23.000000,5.250000,67.500000,44.250000
32.391796,46.014534,-21.000000,5.120000,66.000000,44.250000
31.219301,35.086174,-20.000000,4.950000,64.500000,44.250000
28.874311,20.898844,-18.000000,4.750000,63.000000,44.250000
27.701818,27.800867,-17.000000,4.570000,61.500000,44.250000
25.393148,28.928724,-15.000000,4.400000,60.000000,44.250000
24.264410,55.828209,-14.000000,4.250000,58.500000,44.250000
22.006933,2.654683,-12.000000,4.070000,57.000000,44.250000
20.878197,21.347368,-11.000000,3.840000,55.500000,44.250000
18.620720,5.100161,-9.000000,3.800000,54.000000,44.250000
17.432686,43.685040,-8.000000,3.660000,52.500000,44.250000
15.007470,10.021732,-6.000000,3.560000,51.000000,44.250000
13.794863,0.028603,-5.000000,3.390000,49.500000,44.250000
8.329483,0.000000,-3.000000,3.270000,48.000000,44.250000
2.929322,0.019683,-2.000000,3.100000,46.500000,44.250000
-7.325782,88.158936,0.000000,2.860000,43.500000,44.250000
-7.871000,82.067451,0.000000,3.000000,45.000000,44.250000
-7.902124,80.441681,2.000000,2.750000,42.000000,44.250000
-3.399086,33.217781,3.000000,2.650000,40.500000,44.250000
10.866567,0.193414,5.000000,2.390000,39.000000,44.250000
13.497610,0.317046,6.000000,2.210000,37.500000,44.250000
18.759695,4.917294,8.000000,2.110000,36.000000,44.250000
21.390739,0.004015,9.000000,1.990000,34.500000,44.250000
26.652824,61.122425,11.000000,1.890000,33.000000,44.250000
29.951660,79.549034,12.000000,1.750000,31.500000,44.250000
37.300594,85.281631,14.000000,1.620000,30.000000,44.250000
40.975063,83.726677,15.000000,1.450000,28.500000,44.250000
47.380909,87.404198,17.000000,1.360000,27.000000,44.250000
50.052090,65.924057,18.000000,1.310000,25.500000,44.250000
54.541389,96.348099,20.000000,1.130000,24.000000,44.250000
58.065628,91.346603,21.000000,0.920000,22.500000,44.250000
59.765850,90.624275,23.000000,0.710000,21.000000,44.250000
60.379326,91.849823,24.000000,0.600000,19.500000,44.250000
40.236038,78.590897,26.000000,0.430000,18.000000,44.250000
37.269333,0.171621,27.000000,0.310000,16.500000,44.250000
35.498394,0.314389,29.000000,0.250000,15.000000,44.250000
34.612923,15.168948,30.000000,0.150000,13.500000,44.250000
32.841984,90.175377,32.000000,0.080000,12.000000,44.250000
33.792057,96.068130,33.000000,0.080000,10.500000,44.250000
35.968529,49.710732,35.000000,0.040000,9.000000,44.250000
37.056767,23.773809,36.000000,0.020000,7.500000,44.250000
38.361423,5.004529,38.000000,0.000000,6.000000,44.250000
38.704517,5.158241,39.000000,0.050000,4.500000,44.250000
39.390713,1.207934,41.000000,0.010000,3.000000,44.250000
39.733807,2.443303,42.000000,0.050000,1.500000,44.250000
40.419998,58.468647,44.000000,0.000000,0.000000,44.250000
28.350000,1.333765,-24.000000,5.520000,70.500000,45.750000
28.350000,0.347516,-23.000000,5.410000,69.000000,45.750000
29.871201,10.944517,-21.000000,5.250000,67.500000,45.750000
30.957773,92.765984,-20.000000,5.120000,66.000000,45.750000
33.130920,87.807236,-18.000000,4.950000,64.500000,45.750000
34.217491,57.276630,-17.000000,4.750000,63.000000,45.750000
32.422836,62.784843,-15.000000,4.570000,61.500000,45.750000
31.229065,37.165508,-14.000000,4.400000,60.000000,45.750000
28.841522,80.181061,-12.000000,4.250000,58.500000,45.750000
27.647751,92.857704,-11.000000,4.070000,57.000000,45.750000
23.572762,95.049095,-9.000000,3.840000,55.500000,45.750000
21.518049,89.194054,-8.000000,3.800000,54.000000,45.750000
15.574752,96.439041,-6.000000,3.660000,52.500000,45.750000
12.371716,50.318962,-5.000000,3.560000,51.000000,45.750000
-4.997504,99.656868,-3.000000,3.390000,49.500000,45.750000
-8.906235,95.234764,-2.000000,3.270000,48.000000,45.750000
-13.910000,12.582503,0.000000,3.000000,45.000000,45.750000
-13.910000,21.466125,0.000000,3.100000,46.500000,45.750000
-10.468974,99.427452,2.000000,2.860000,43.500000,45.750000
-4.931077,99.647057,3.000000,2.750000,42.000000,45.750000
7.904470,0.172170,5.000000,2.650000,40.500000,45.750000
11.188878,1.002270,6.000000,2.390000,39.000000,45.750000
17.757694,9.515921,8.000000,2.210000,37.500000,45.750000
21.042103,85.199936,9.000000,2.110000,36.000000,45.750000
27.335648,99.184654,11.000000,1.990000,34.500000,45.750000
29.914228,98.575027,12.000000,1.890000,33.000000,45.750000
35.071392,84.184265,14.000000,1.750000,31.500000,45.750000
37.649971,5.216414,15.000000,1.620000,30.000000,45.750000
42.807137,97.547951,17.000000,1.450000,28.500000,45.750000
44.828262,36.511837,18.000000,1.360000,27.000000,45.750000
44.410892,1.868309,20.000000,1.310000,25.500000,45.750000
44.202206,0.064185,21.000000,1.130000,24.000000,45.750000
43.784836,25.584707,23.000000,0.920000,22.500000,45.750000
43.576153,57.270317,24.000000,0.710000,21.000000,45.750000
43.158783,79.375435,26.000000,0.600000,19.500000,45.750000
43.139999,84.984932,27.000000,0.430000,18.000000,45.750000
43.139999,96.100616,29.000000,0.310000,16.500000,45.750000
43.139999,99.132088,30.000000,0.250000,15.000000,45.750000
43.139999,89.624878,32.000000,0.150000,13.500000,45.750000
43.170784,57.995831,33.000000,0.080000,12.000000,45.750000
43.786442,16.508333,35.000000,0.080000,10.500000,45.750000
44.094269,21.388903,36.000000,0.040000,9.000000,45.750000
44.709930,24.446795,38.000000,0.020000,7.500000,45.750000
45.194813,50.091820,39.000000,0.000000,6.000000,45.750000
46.548195,72.254456,41.000000,0.050000,4.500000,45.750000
47.224888,98.276512,42.000000,0.010000,3.000000,45.750000
46.497757,83.038597,44.000000,0.050000,1.500000,45.750000
36.389999,71.134377,45.000000,0.000000,0.000000,45.750000
30.360001,88.967690,-23.000000,5.520000,70.500000,47.250000
35.662186,13.060678,-21.000000,5.410000,69.000000,47.250000
40.887951,47.407749,-20.000000,5.250000,67.500000,47.250000
42.868477,82.869362,-18.000000,5.120000,66.000000,47.250000
43.644260,87.521996,-17.000000,4.950000,64.500000,47.250000
44.321991,20.353001,-15.000000,4.750000,63.000000,47.250000
43.017204,11.686434,-14.000000,4.570000,61.500000,47.250000
40.407631,3.507154,-12.000000,4.400000,60.000000,47.250000
37.348537,42.578022,-11.000000,4.250000,58.500000,47.250000
26.942032,13.502627,-9.000000,4.070000,57.000000,47.250000
21.923351,13.422309,-8.000000,3.840000,55.500000,47.250000
14.378404,71.454529,-6.000000,3.800000,54.000000,47.250000
10.605930,75.865654,-5.000000,3.660000,52.500000,47.250000
-7.161533,38.612263,-3.000000,3.560000,51.000000,47.250000
-14.151198,97.140816,-2.000000,3.390000,49.500000,47.250000
-15.721853,25.963989,0.000000,3.100000,46.500000,47.250000
-15.721853,86.387230,0.000000,3.270000,48.000000,47.250000
-7.408144,19.813353,2.000000,3.000000,45.000000,47.250000
1.891763,91.442261,3.000000,2.860000,43.500000,47.250000
10.000069,9.122588,5.000000,2.750000,42.000000,47.250000
11.345837,78.868729,6.000000,2.650000,40.500000,47.250000
14.037373,87.372215,8.000000,2.390000,39.000000,47.250000
15.383141,86.259239,9.000000,2.210000,37.500000,47.250000
18.074677,88.329056,11.000000,2.110000,36.000000,47.250000
19.629208,87.457916,12.000000,1.990000,34.500000,47.250000
22.817797,83.017258,14.000000,1.890000,33.000000,47.250000
24.412092,88.899857,15.000000,1.750000,31.500000,47.250000
27.600681,80.091820,17.000000,1.620000,30.000000,47.250000
28.925838,58.528919,18.000000,1.450000,28.500000,47.250000
31.098810,71.938728,20.000000,1.360000,27.000000,47.250000
32.185299,84.978806,21.000000,1.310000,25.500000,47.250000
34.358269,68.966095,23.000000,1.130000,24.000000,47.250000
35.444756,76.877495,24.000000,0.920000,22.500000,47.250000
37.009579,80.467957,26.000000,0.710000,21.000000,47.250000
37.557877,84.547745,27.000000,0.600000,19.500000,47.250000
38.654476,84.404099,29.000000,0.430000,18.000000,47.250000
39.202774,91.783493,30.000000,0.310000,16.500000,47.250000
40.299374,91.820984,32.000000,0.250000,15.000000,47.250000
40.953266,90.545151,33.000000,0.150000,13.500000,47.250000
42.320614,91.284271,35.000000,0.080000,12.000000,47.250000
43.004284,86.049629,36.000000,0.080000,10.500000,47.250000
44.371632,91.981384,38.000000,0.040000,9.000000,47.250000
45.055305,93.760239,39.000000,0.020000,7.500000,47.250000
46.422653,62.188351,41.000000,0.000000,6.000000,47.250000
45.877419,87.730782,42.000000,0.050000,4.500000,47.250000
44.684540,92.424377,44.000000,0.010000,3.000000,47.250000
41.679806,72.603081,45.000000,0.050000,1.500000,47.250000
32.369999,89.232346,47.000000,0.000000,0.000000,47.250000
36.230000,19.689201,-21.000000,5.520000,70.500000,48.750000
35.703915,14.264981,-20.000000,5.410000,69.000000,48.750000
34.596371,8.019439,-18.000000,5.250000,67.500000,48.750000
34.042599,10.012959,-17.000000,5.120000,66.000000,48.750000
32.935055,10.087624,-15.000000,4.950000,64.500000,48.750000
34.306683,61.183834,-14.000000,4.750000,63.000000,48.750000
38.173626,27.822685,-12.000000,4.570000,61.500000,48.750000
40.667862,24.241938,-11.000000,4.400000,60.000000,48.750000
33.513397,13.812521,-9.000000,4.250000,58.500000,48.750000
28.727577,35.086235,-8.000000,4.070000,57.000000,48.750000
19.155937,26.607271,-6.000000,3.840000,55.500000,48.750000
14.370118,40.340050,-5.000000,3.800000,54.000000,48.750000
0.587517,25.544926,-3.000000,3.660000,52.500000,48.750000
-6.902839,63.556854,-2.000000,3.560000,51.000000,48.750000
-11.525551,73.148575,0.000000,3.270000,48.000000,48.750000
-11.525551,84.790581,0.000000,3.390000,49.500000,48.750000
-13.574927,61.534355,2.000000,3.100000,46.500000,48.750000
-5.824458,53.213215,3.000000,3.000000,45.000000,48.750000
7.154903,40.323517,5.000000,2.860000,43.500000,48.750000
10.880261,52.685486,6.000000,2.750000,42.000000,48.750000
18.316257,34.248802,8.000000,2.650000,40.500000,48.750000
20.703239,23.261435,9.000000,2.390000,39.000000,48.750000
25.477205,32.582932,11.000000,2.210000,37.500000,48.750000
27.864187,9.602297,12.000000,2.110000,36.000000,48.750000
32.638153,54.028362,14.000000,1.990000,34.500000,48.750000
34.762783,18.269135,15.000000,1.890000,33.000000,48.750000
37.151718,25.492950,17.000000,1.750000,31.500000,48.750000
38.346188,20.224514,18.000000,1.620000,30.000000,48.750000
40.735126,16.259230,20.000000,1.450000,28.500000,48.750000
41.929592,17.775700,21.000000,1.360000,27.000000,48.750000
44.318531,10.120661,23.000000,1.310000,25.500000,48.750000
45.513000,21.633251,24.000000,1.130000,24.000000,48.750000
47.901936,54.413754,26.000000,0.920000,22.500000,48.750000
48.187881,24.643484,27.000000,0.710000,21.000000,48.750000
47.781357,13.951201,29.000000,0.600000,19.500000,48.750000
47.578098,15.187496,30.000000,0.430000,18.000000,48.750000
47.171577,24.188175,32.000000,0.310000,16.500000,48.750000
46.968315,28.287714,33.000000,0.250000,15.000000,48.750000
46.561794,42.411720,35.000000,0.150000,13.500000,48.750000
46.234753,52.707245,36.000000,0.080000,12.000000,48.750000
45.278107,57.404198,38.000000,0.080000,10.500000,48.750000
44.799782,57.352470,39.000000,0.040000,9.000000,48.750000
43.843136,52.671539,41.000000,0.020000,7.500000,48.750000
43.364811,50.453598,42.000000,0.000000,6.000000,48.750000
41.169102,20.607271,44.000000,0.050000,4.500000,48.750000
39.880936,19.510090,45.000000,0.010000,3.000000,48.750000
37.304600,33.523769,47.000000,0.050000,1.500000,48.750000
36.389999,31.425434,48.000000,0.000000,0.000000,48.750000
44.869999,0.278789,-20.000000,5.520000,70.500000,50.250000
47.446983,36.997433,-18.000000,5.410000,69.000000,50.250000
48.748493,98.130943,-17.000000,5.250000,67.500000,50.250000
47.016529,97.364906,-15.000000,5.120000,66.000000,50.250000
46.693172,62.210655,-14.000000,4.950000,64.500000,50.250000
43.336342,36.107174,-12.000000,4.750000,63.000000,50.250000
40.907597,0.043057,-11.000000,4.570000,61.500000,50.250000
34.288460,35.424282,-9.000000,4.400000,60.000000,50.250000
30.978889,39.495323,-8.000000,4.250000,58.500000,50.250000
19.419483,98.440674,-6.000000,4.070000,57.000000,50.250000
12.884949,5.852337,-5.000000,3.840000,55.500000,50.250000
-6.081273,64.742828,-3.000000,3.800000,54.000000,50.250000
-10.811885,81.977074,-2.000000,3.660000,52.500000,50.250000
-13.910000,1.360070,0.000000,3.390000,49.500000,50.250000
-13.910000,0.000000,0.000000,3.560000,51.000000,50.250000
-7.102405,84.187714,2.000000,3.270000,48.000000,50.250000
-0.842487,89.902824,3.000000,3.100000,46.500000,50.250000
8.168937,0.013850,5.000000,3.000000,45.000000,50.250000
12.329341,0.682174,6.000000,2.860000,43.500000,50.250000
20.650148,99.040108,8.000000,2.750000,42.000000,50.250000
23.438622,94.820221,9.000000,2.650000,40.500000,50.250000
27.004032,95.953430,11.000000,2.390000,39.000000,50.250000
28.786739,97.588089,12.000000,2.210000,37.500000,50.250000
32.352150,84.516907,14.000000,2.110000,36.000000,50.250000
33.164257,81.486740,15.000000,1.990000,34.500000,50.250000
34.175461,85.166893,17.000000,1.890000,33.000000,50.250000
34.681065,99.636864,18.000000,1.750000,31.500000,50.250000
35.692268,99.634674,20.000000,1.620000,30.000000,50.250000
36.197872,83.474113,21.000000,1.450000,28.500000,50.250000
37.620281,96.182556,23.000000,1.360000,27.000000,50.250000
38.379719,75.716270,24.000000,1.310000,25.500000,50.250000
39.898586,90.849915,26.000000,1.130000,24.000000,50.250000
40.658020,81.181984,27.000000,0.920000,22.500000,50.250000
42.176888,77.140320,29.000000,0.710000,21.000000,50.250000
42.936321,76.681366,30.000000,0.600000,19.500000,50.250000
44.453037,88.485649,32.000000,0.430000,18.000000,50.250000
45.104858,70.654411,33.000000,0.310000,16.500000,50.250000
46.408501,92.464775,35.000000,0.250000,15.000000,50.250000
47.060326,58.226269,36.000000,0.150000,13.500000,50.250000
48.363968,71.982391,38.000000,0.080000,12.000000,50.250000
49.015789,41.601452,39.000000,0.080000,10.500000,50.250000
50.319431,81.968704,41.000000,0.040000,9.000000,50.250000
50.971256,94.699417,42.000000,0.020000,7.500000,50.250000
52.274899,99.632904,44.000000,0.000000,6.000000,50.250000
52.490002,99.879669,45.000000,0.050000,4.500000,50.250000
52.490002,99.988663,47.000000,0.010000,3.000000,50.250000
52.490002,95.022743,48.000000,0.050000,1.500000,50.250000
52.490002,97.021355,50.000000,0.000000,0.000000,50.250000
48.470001,92.563118,-18.000000,5.520000,70.500000,51.750000
47.195251,96.453842,-17.000000,5.410000,69.000000,51.750000
44.330654,63.819992,-15.000000,5.250000,67.500000,51.750000
42.898354,62.018894,-14.000000,5.120000,66.000000,51.750000
40.033752,73.774200,-12.000000,4.950000,64.500000,51.750000
36.982597,85.471619,-11.000000,4.750000,63.000000,51.750000
29.857849,96.239967,-9.000000,4.570000,61.500000,51.750000
26.295475,91.846031,-8.000000,4.400000,60.000000,51.750000
19.095041,96.201584,-6.000000,4.250000,58.500000,51.750000
15.293908,39.896729,-5.000000,4.070000,57.000000,51.750000
-3.927220,0.004617,-3.000000,3.840000,55.500000,51.750000
-9.348324,92.442032,-2.000000,3.800000,54.000000,51.750000
-13.014112,10.116134,0.000000,3.560000,51.000000,51.750000
-13.014112,29.990751,0.000000,3.660000,52.500000,51.750000
-4.864338,93.262589,2.000000,3.390000,49.500000,51.750000
2.975766,1.662816,3.000000,3.270000,48.000000,51.750000
18.395452,1.289218,5.000000,3.100000,46.500000,51.750000
19.165176,97.700539,6.000000,3.000000,45.000000,51.750000
20.661575,98.194092,8.000000,2.860000,43.500000,51.750000
19.165581,34.124493,9.000000,2.750000,42.000000,51.750000
16.173592,0.082667,11.000000,2.650000,40.500000,51.750000
14.677597,0.644717,12.000000,2.390000,39.000000,51.750000
17.612852,0.000000,14.000000,2.210000,37.500000,51.750000
20.350605,0.418476,15.000000,2.110000,36.000000,51.750000
25.826109,1.744634,17.000000,1.990000,34.500000,51.750000
28.563862,1.689749,18.000000,1.890000,33.000000,51.750000
33.430019,44.949203,20.000000,1.750000,31.500000,51.750000
34.843109,39.256153,21.000000,1.620000,30.000000,51.750000
37.669285,66.009789,23.000000,1.450000,28.500000,51.750000
39.082371,93.654587,24.000000,1.360000,27.000000,51.750000
39.689999,69.791542,26.000000,1.310000,25.500000,51.750000
39.689999,33.431187,27.000000,1.130000,24.000000,51.750000
39.689999,7.467593,29.000000,0.920000,22.500000,51.750000
39.689999,0.494428,30.000000,0.710000,21.000000,51.750000
39.689999,0.123281,32.000000,0.600000,19.500000,51.750000
39.852131,0.000000,33.000000,0.430000,18.000000,51.750000
40.557049,0.000614,35.000000,0.310000,16.500000,51.750000
40.909508,0.000661,36.000000,0.250000,15.000000,51.750000
41.714523,0.055018,38.000000,0.150000,13.500000,51.750000
42.239559,0.167963,39.000000,0.080000,12.000000,51.750000
43.289635,0.503557,41.000000,0.080000,10.500000,51.750000
43.814674,0.160281,42.000000,0.040000,9.000000,51.750000
44.864750,0.000000,44.000000,0.020000,7.500000,51.750000
46.544941,0.173920,45.000000,0.000000,6.000000,51.750000
49.928661,18.318539,47.000000,0.050000,4.500000,51.750000
51.620522,88.809288,48.000000,0.010000,3.000000,51.750000
55.004246,98.882027,50.000000,0.050000,1.500000,51.750000
56.509998,92.444046,51.000000,0.000000,0.000000,51.750000
44.439999,29.765579,-17.000000,5.520000,70.500000,53.250000
40.506496,0.820340,-15.000000,5.410000,69.000000,53.250000
38.539742,56.035400,-14.000000,5.250000,67.500000,53.250000
34.294498,53.758949,-12.000000,5.120000,66.000000,53.250000
32.639488,36.997723,-11.000000,4.950000,64.500000,53.250000
28.705982,58.250721,-9.000000,4.750000,63.000000,53.250000
25.582401,54.301971,-8.000000,4.570000,61.500000,53.250000
18.823919,23.290707,-6.000000,4.400000,60.000000,53.250000
10.906754,73.852211,-5.000000,4.250000,58.500000,53.250000
-6.147943,36.616589,-3.000000,4.070000,57.000000,53.250000
-9.431385,43.095306,-2.000000,3.840000,55.500000,53.250000
-12.803937,14.691364,0.000000,3.660000,52.500000,53.250000
-12.803937,22.477129,0.000000,3.800000,54.000000,53.250000
-7.329331,41.277550,2.000000,3.560000,51.000000,53.250000
0.629140,18.081461,3.000000,3.390000,49.500000,53.250000
6.627222,35.107544,5.000000,3.270000,48.000000,53.250000
9.087434,60.137028,6.000000,3.100000,46.500000,53.250000
12.164866,19.109360,8.000000,3.000000,45.000000,53.250000
13.395597,27.945381,9.000000,2.860000,43.500000,53.250000
15.857060,27.756409,11.000000,2.750000,42.000000,53.250000
17.087791,27.138594,12.000000,2.650000,40.500000,53.250000
19.549253,9.500895,14.000000,2.390000,39.000000,53.250000
20.924709,12.389097,15.000000,2.210000,37.500000,53.250000
24.128351,9.713619,17.000000,2.110000,36.000000,53.250000
25.730171,11.604352,18.000000,1.990000,34.500000,53.250000
28.933811,5.170904,20.000000,1.890000,33.000000,53.250000
30.535631,8.317756,21.000000,1.750000,31.500000,53.250000
33.739273,4.262243,23.000000,1.620000,30.000000,53.250000
34.534801,8.026666,24.000000,1.450000,28.500000,53.250000
35.050808,11.175706,26.000000,1.360000,27.000000,53.250000
35.308807,17.713497,27.000000,1.310000,25.500000,53.250000
35.824814,17.788754,29.000000,1.130000,24.000000,53.250000
36.082817,32.009632,30.000000,0.920000,22.500000,53.250000
36.598824,69.105461,32.000000,0.710000,21.000000,53.250000
36.856823,62.541206,33.000000,0.600000,19.500000,53.250000
37.372829,96.846405,35.000000,0.430000,18.000000,53.250000
37.630833,98.014778,36.000000,0.310000,16.500000,53.250000
38.146839,98.323891,38.000000,0.250000,15.000000,53.250000
38.404839,94.351685,39.000000,0.150000,13.500000,53.250000
39.316559,95.189613,41.000000,0.080000,12.000000,53.250000
39.774418,85.159088,42.000000,0.080000,10.500000,53.250000
40.690136,97.858681,44.000000,0.040000,9.000000,53.250000
41.147995,39.236195,45.000000,0.020000,7.500000,53.250000
42.063713,63.379662,47.000000,0.000000,6.000000,53.250000
42.430000,10.141672,48.000000,0.050000,4.500000,53.250000
42.430000,5.941266,50.000000,0.010000,3.000000,53.250000
42.430000,39.418774,51.000000,0.050000,1.500000,53.250000
38.410000,66.123619,53.000000,0.000000,0.000000,53.250000
42.430000,96.646484,-15.000000,5.520000,70.500000,54.750000
40.264275,87.010368,-14.000000,5.410000,69.000000,54.750000
35.932823,69.690239,-12.000000,5.250000,67.500000,54.750000
33.767101,70.557449,-11.000000,5.120000,66.000000,54.750000
29.064161,92.566956,-9.000000,4.950000,64.500000,54.750000
27.269924,90.309677,-8.000000,4.750000,63.000000,54.750000
18.796473,77.565742,-6.000000,4.570000,61.500000,54.750000
13.779954,3.758008,-5.000000,4.400000,60.000000,54.750000
-3.063767,77.573486,-3.000000,4.250000,58.500000,54.750000
-7.590985,92.595200,-2.000000,4.070000,57.000000,54.750000
-13.910000,4.361945,0.000000,3.800000,54.000000,54.750000
-13.910000,0.300978,0.000000,3.840000,55.500000,54.750000
-12.045436,82.861725,2.000000,3.660000,52.500000,54.750000
-6.689400,11.661374,3.000000,3.560000,51.000000,54.750000
5.518355,18.251577,5.000000,3.390000,49.500000,54.750000
11.100368,1.764522,6.000000,3.270000,48.000000,54.750000
18.290001,95.366417,8.000000,3.100000,46.500000,54.750000
18.290001,14.549382,9.000000,3.000000,45.000000,54.750000
18.290001,3.665557,11.000000,2.860000,43.500000,54.750000
18.290001,0.124462,12.000000,2.750000,42.000000,54.750000
18.290001,0.398678,14.000000,2.650000,40.500000,54.750000
18.290001,2.639792,15.000000,2.390000,39.000000,54.750000
19.534096,3.021909,17.000000,2.210000,37.500000,54.750000
21.508850,13.794298,18.000000,2.110000,36.000000,54.750000
25.458359,0.062151,20.000000,1.990000,34.500000,54.750000
27.433113,0.014048,21.000000,1.890000,33.000000,54.750000
31.382624,0.937482,23.000000,1.750000,31.500000,54.750000
32.687225,0.673079,24.000000,1.620000,30.000000,54.750000
33.956135,0.139938,26.000000,1.450000,28.500000,54.750000
34.590588,0.033209,27.000000,1.360000,27.000000,54.750000
35.859497,0.087197,29.000000,1.310000,25.500000,54.750000
36.493950,0.058135,30.000000,1.130000,24.000000,54.750000
37.762856,0.106399,32.000000,0.920000,22.500000,54.750000
