G1DD48E2.bin
         2.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
1010
 2
0
4  6.00  0.00 12.00  0.00 44.00  0.00 50.00  0.00 366.72 
4  6.00  0.00 12.00  0.00 50.00  0.00 40.00  0.00 523.50 
4  6.00  0.00 12.00  0.00 40.00  0.00 46.00  0.00 578.50 
4  6.00  0.00 12.00  0.00 46.00  0.00 52.00  0.00 454.05 
4  6.00  0.00 12.00  0.00 52.00  0.00 42.00  0.00 491.31 
4  6.00  0.00 12.00  0.00 42.00  0.00 48.00  0.00 530.25 
4  6.00  0.00 12.00  0.00 48.00  0.00 54.00  0.00 236.63 
4  6.00  0.00 14.00  0.00 52.00  0.00 60.00  0.00 324.86 
4  6.00  0.00 14.00  0.00 60.00  0.00 68.00  0.00 577.03 
4  6.00  0.00 14.00  0.00 68.00  0.00 54.00  0.00 456.93 
4  6.00  0.00 14.00  0.00 54.00  0.00 62.00  0.00 339.95 
4  6.00  0.00 14.00  0.00 62.00  0.00 70.00  0.00 799.03 
4  6.00  0.00 14.00  0.00 70.00  0.00 56.00  0.00 632.67 
4  6.00  0.00 14.00  0.00 56.00  0.00 64.00  0.00 558.00 
4  6.00  0.00 14.00  0.00 64.00  0.00 58.00  0.00 641.80 
4  6.00  0.00 14.00  0.00 58.00  0.00 66.00  0.00 728.93 
4  6.00  0.00 16.00  0.00 66.00  0.00 76.00  0.00 794.81 
4  6.00  0.00 16.00  0.00 76.00  0.00 86.00  0.00 628.27 
4  6.00  0.00 16.00  0.00 86.00  0.00 68.00  0.00 704.67 
4  6.00  0.00 16.00  0.00 68.00  0.00 78.00  0.00 674.36 
4  6.00  0.00 16.00  0.00 78.00  0.00 70.00  0.00 656.78 
4  6.00  0.00 16.00  0.00 70.00  0.00 80.00  0.00 660.36 
4  6.00  0.00 16.00  0.00 80.00  0.00 72.00  0.00 701.86 
4  6.00  0.00 16.00  0.00 72.00  0.00 82.00  0.00 717.98 
4  6.00  0.00 16.00  0.00 82.00  0.00 74.00  0.00 662.94 
4  6.00  0.00 16.00  0.00 74.00  0.00 84.00  0.00 645.09 
4  6.00  0.00 18.00  0.00 80.00  0.00 92.00  0.00 1035.06 
4  6.00  0.00 18.00  0.00 92.00  0.00 82.00  0.00 1111.31 
4  6.00  0.00 18.00  0.00 82.00  0.00 94.00  0.00 1647.96 
4  8.00  0.00 10.00  0.00 12.00  0.00 14.00  0.00 6498.85 
4  8.00  0.00 10.00  0.00 14.00  0.00 16.00  0.00 4338.21 
4  8.00  0.00 10.00  0.00 22.00  0.00 24.00  0.00 1330.11 
4  8.00  0.00 10.00  0.00 16.00  0.00 18.00  0.00 3650.12 
4  8.00  0.00 10.00  0.00 18.00  0.00 20.00  0.00 2798.82 
4  8.00  0.00 10.00  0.00 20.00  0.00 22.00  0.00 1792.01 
4  8.00  0.00 12.00  0.00 26.00  0.00 30.00  0.00 1046.75 
4  8.00  0.00 12.00  0.00 30.00  0.00 34.00  0.00 996.50 
4  8.00  0.00 12.00  0.00 34.00  0.00 38.00  0.00 1047.08 
4  8.00  0.00 12.00  0.00 38.00  0.00 28.00  0.00 1021.48 
4  8.00  0.00 12.00  0.00 28.00  0.00 32.00  0.00 1040.88 
4  8.00  0.00 12.00  0.00 32.00  0.00 36.00  0.00 977.18 
4  8.00  0.00 12.00  0.00 36.00  0.00 40.00  0.00 950.20 
4  8.00  0.00 14.00  0.00 40.00  0.00 46.00  0.00 557.89 
4  8.00  0.00 14.00  0.00 46.00  0.00 52.00  0.00 302.03 
